timestamp,productName,Brand,jumia_price,jumia_oldPrice,jumia_discount,jumia_rating,jumia_verifiedRatings,jumia_stock,Key_Features
2024-10-03T20:35:38.695Z,Vivo Y03 - 6.56'' - 4GB RAM + 128GB ROM - Dual SIM - 5000mAh - Space Black (2YRs WRTY),Vivo,"KSh 14,999","KSh 19,999",25%,0 out of 5,(No ratings available),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Color: Space Black, Gem Green': True, 'Ingress Protection Rating: IP54': True, 'Funtouch OS Version: 14.0': True, 'Android Version: Android 14': True, 'Platform': True, 'Processor: Helio G85': True, 'CPU Core Count: 8': True, 'Process Node: 12 nm': True, 'CPU Clock Speed: 2 × 2.0 GHz + 6 × 1.8 GHz': True, 'RAM & ROM: 4 GB + 64 GB': True, 'RAM Type: LPDDR4X': True, 'ROM Type: eMMC 5.1': True, 'Expandable RAM Capacity: 4 GB': True, 'Expandable ROM Capacity: 1 TB': True, 'Battery: 5000 mAh (TYP)': True, 'Charging Power: 15W': True, 'Battery Type: Li-ion battery': True, 'Design': True, 'Model: Y03': True, 'Dimensions: 163.63 × 75.58 × 8.39 mm': True, 'Weight: 185g': True, 'Back Cover Material: Composite plastic sheet': True, 'Fingerprint Sensor Type: Not supported': True, 'Size: 6.56 inches': True, 'Resolution: 1612 × 720': True, 'Refresh Rate: 90 Hz (Available on limited apps only.)': True, 'Color Saturation: 70% NTSC': True, 'Pixel Density: 269 PPI': True, 'Light-Emitting Material: LED': True, 'Type: LCD': True, 'Touch Screen: Capacitive multi-touch': True, '2G GSM: 850/900/1800 MHz': True, '3G WCDMA: B1/B5/B8': True, '4G FDD-LTE: B1/B3/B5/B7/B8/B20/B28': True, '4G TD-LTE: B38/B40/B41 (MEA-A, Kazakhstan, Uzbekistan, Bangladesh, Kenya)': True, '5G: Not supported': True, 'Card Slot: 2 nano SIMs + 1 microSD': True, 'Standby Mode: Dual SIM Dual Standby (DSDS)': True, 'Front Camera: 5 MP': True, 'Rear Camera: 13 MP + 0.08 MP': True, 'Aperture: Front f/2.2 (5 MP), Rear f/2.2 (13 MP) + f/3.0 (0.08 MP)': True, 'Flash: Rear flash': True, 'Hi-Fi: Not supported': True, 'Audio Playback: AAC, WAV, MP3, MIDI, VORBIS, APE, FLAC': True, 'Video Playback: MP4, 3GP, AVI, FLV, MKV, WEBM, TS, ASF': True, 'Video Recording: MP4': True, 'Voice Recording: Supported': True, 'Wi-Fi: 2.4 GHz, 5 GHz': True, 'Bluetooth: Bluetooth 5.0': True, 'USB: USB 2.0': True, 'GPS: Supported': True, 'OTG: Supported': True, 'NFC: Not supported': True, 'FM: Supported': True, 'BeiDou: Supported': True, 'GLONASS: Supported': True, 'Galileo: Supported': True, 'QZSS: Supported': True, 'Sensors': True, 'Accelerometer: Supported': True, 'Ambient Light Sensor: Supported': True, 'E-compass: Not supported': True, 'Proximity Sensor: Supported': True, 'Color Temperature Sensor: Not supported': True, 'Motor: Supported': True, 'Gyroscope: Not supported': True}"
2024-10-03T20:35:38.695Z,Vivo Y27s - 6.56'',Vivo,"KSh 25,999","KSh 51,998",50%,2 out of 5,(1 verified rating),"{'inStock': True, 'stockStatus': '5 units left', 'unitsLeft': 5}","{'Colors: Glitter Purple, Forest Green': True, 'Ingress Protection Rating: IP54': True, 'Operating System: Funtouch OS 13 (based on Android 13)': True, 'Processor: MediaTek Helio G85 (8-core, 12 nm, 2 × 2.0 GHz + 6 × 1.8 GHz)': True, 'RAM & ROM: 8 + 8 GB RAM, 256GB ROM (expandable up to 1 TB)': True, 'Battery: 5000 mAh (TYP), 15W charging, Li-ion battery': True, 'Design: 163.74 × 75.43 × 8.09 mm, 186g, Composite plastic sheet back cover, Side-mounted fingerprint scanner': True, 'Display: 6.56-inch LCD, 1612 × 720 resolution, 60 Hz refresh rate, 83% NTSC color saturation, LED light-emitting material, Capacitive multi-touch': True, 'Network: 2G GSM (850/900/1800 MHz), 3G WCDMA (B1/B5/B8), 4G FDD-LTE (B1/B3/B5/B7/B8/B20/B28), 4G TDD-LTE (B38/B40/B41), 5G NR NSA and SA not supported': True, 'Card Slot: 2 nano SIMs + 1 microSD, Dual SIM Dual Standby (DSDS)': True, 'Camera: Front 8 MP, Rear 50 MP + 2 MP, Various scene modes': True, 'Media: Hi-Fi not supported, Audio playback (AAC, WAV, M4A, MP3, and more), Video playback (MP4, 3GP, AVI, and more), Video recording (MP4), Voice recording supported': True, 'Connectivity: Wi-Fi (2.4 GHz / 5 GHz), Bluetooth 5.0, USB Type-C, GPS, OTG supported, NFC not supported in EEA and ENA (supported in other regions), FM not supported in EEA and ENA (supported in other regions)': True}"
2024-10-03T20:35:38.695Z,Vivo Y03 - 6.56'' - 4GB RAM + 64GB ROM - Dual SIM - 5000mAh - Gem Green (2YRs WRTY),Vivo,"KSh 14,400","KSh 18,000",20%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '1 units left', 'unitsLeft': 1}","{'Color: Space Black, Gem Green': True, 'Ingress Protection Rating: IP54': True, 'Funtouch OS Version: 14.0': True, 'Android Version: Android 14': True, 'Platform': True, 'Processor: Helio G85': True, 'CPU Core Count: 8': True, 'Process Node: 12 nm': True, 'CPU Clock Speed: 2 × 2.0 GHz + 6 × 1.8 GHz': True, 'RAM & ROM: 4 GB + 64 GB': True, 'RAM Type: LPDDR4X': True, 'ROM Type: eMMC 5.1': True, 'Expandable RAM Capacity: 4 GB': True, 'Expandable ROM Capacity: 1 TB': True, 'Battery: 5000 mAh (TYP)': True, 'Charging Power: 15W': True, 'Battery Type: Li-ion battery': True, 'Design': True, 'Model: Y03': True, 'Dimensions: 163.63 × 75.58 × 8.39 mm': True, 'Weight: 185g': True, 'Back Cover Material: Composite plastic sheet': True, 'Fingerprint Sensor Type: Not supported': True, 'Size: 6.56 inches': True, 'Resolution: 1612 × 720': True, 'Refresh Rate: 90 Hz (Available on limited apps only.)': True, 'Color Saturation: 70% NTSC': True, 'Pixel Density: 269 PPI': True, 'Light-Emitting Material: LED': True, 'Type: LCD': True, 'Touch Screen: Capacitive multi-touch': True, '2G GSM: 850/900/1800 MHz': True, '3G WCDMA: B1/B5/B8': True, '4G FDD-LTE: B1/B3/B5/B7/B8/B20/B28': True, '4G TD-LTE: B38/B40/B41 (MEA-A, Kazakhstan, Uzbekistan, Bangladesh, Kenya)': True, '5G: Not supported': True, 'Card Slot: 2 nano SIMs + 1 microSD': True, 'Standby Mode: Dual SIM Dual Standby (DSDS)': True, 'Front Camera: 5 MP': True, 'Rear Camera: 13 MP + 0.08 MP': True, 'Aperture: Front f/2.2 (5 MP), Rear f/2.2 (13 MP) + f/3.0 (0.08 MP)': True, 'Flash: Rear flash': True, 'Hi-Fi: Not supported': True, 'Audio Playback: AAC, WAV, MP3, MIDI, VORBIS, APE, FLAC': True, 'Video Playback: MP4, 3GP, AVI, FLV, MKV, WEBM, TS, ASF': True, 'Video Recording: MP4': True, 'Voice Recording: Supported': True, 'Wi-Fi: 2.4 GHz, 5 GHz': True, 'Bluetooth: Bluetooth 5.0': True, 'USB: USB 2.0': True, 'GPS: Supported': True, 'OTG: Supported': True, 'NFC: Not supported': True, 'FM: Supported': True, 'BeiDou: Supported': True, 'GLONASS: Supported': True, 'Galileo: Supported': True, 'QZSS: Supported': True, 'Sensors': True, 'Accelerometer: Supported': True, 'Ambient Light Sensor: Supported': True, 'E-compass: Not supported': True, 'Proximity Sensor: Supported': True, 'Color Temperature Sensor: Not supported': True, 'Motor: Supported': True, 'Gyroscope: Not supported': True}"
2024-10-03T20:35:38.695Z,Vivo Y21 - 6.51'',Vivo,"KSh 17,999","KSh 22,999",22%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '1 units left', 'unitsLeft': 1}","{'Display: 6.51 inches, 102.3 cm2 (~81.8% screen-to-body ratio)': True, 'Memory; 64GB HDD, 4GB + 1GB Extended RAM': True, 'Camera: Front: 8 MP, Rear: 13 MP + 2 MP,\xa0Video 1080p@30fps': True, 'Processor: Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)': True, 'Operating System: Android 11 + Funtouch OS 11.1': True, 'Battery: 5000mAh, 18W Charging': True}"
2024-10-03T20:35:38.695Z,Vivo Y17s - 6.56'',Vivo,"KSh 35,000",N/A,N/A,5 out of 5,(2 verified ratings),"{'inStock': True, 'stockStatus': '4 units left', 'unitsLeft': 4}","{'Colors: Forest Green': True, 'Ingress Protection Rating: IP54': True, 'Operating System: Funtouch OS 13 (based on Android 13)': True, 'Processor: MediaTek Helio G85 (8-core, 12 nm, 2 × 2.0 GHz + 6 × 1.8 GHz)': True, 'RAM & ROM: 6 GB RAM, 128 GB ROM (expandable up to 1 TB)': True, 'Battery: 5000 mAh (TYP), 15W charging, Li-ion battery': True, 'Design: 163.74 × 75.43 × 8.09 mm, 186g, Composite plastic sheet back cover, Side-mounted fingerprint scanner': True, 'Display: 6.56-inch LCD, 1612 × 720 resolution, 60 Hz refresh rate, 83% NTSC color saturation, LED light-emitting material, Capacitive multi-touch': True, 'Network: 2G GSM (850/900/1800 MHz), 3G WCDMA (B1/B5/B8), 4G FDD-LTE (B1/B3/B5/B7/B8/B20/B28), 4G TDD-LTE (B38/B40/B41), 5G NR NSA and SA not supported': True, 'Card Slot: 2 nano SIMs + 1 microSD, Dual SIM Dual Standby (DSDS)': True, 'Camera: Front 8 MP, Rear 50 MP + 2 MP, Various scene modes': True, 'Media: Hi-Fi not supported, Audio playback (AAC, WAV, M4A, MP3, and more), Video playback (MP4, 3GP, AVI, and more), Video recording (MP4), Voice recording supported': True}"
2024-10-03T20:35:38.695Z,Vivo V40- 6.78,Vivo,"KSh 64,999","KSh 69,999",7%,0 out of 5,(No ratings available),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Dimensions: 164.16 × 74.93 × 7.58 mm': True, 'Weight: 190g (Actual weight may vary)': True, 'Material: Premium Glass': True, 'Colors: 190g': True, 'Operating System: Funtouch OS 14': True, 'Processor: Qualcomm Snapdragon® 7 Gen 3': True, 'RAM & ROM: 12 GB RAM, 256 GB ROM': True, 'Battery: 5500 mAh (TYP), 80W Fast Charging': True, 'Network: 5G + 5G Dual SIM Dual Standby': True, 'Card Slot: 2 nano SIMs': True, 'Camera:50 MP ZEISS Group Selfie Camera Rear f/1.88 (50 MP OIS),': True, 'Flash: Rear flash': True, 'Scene Modes: Various modes for both front and rear cameras': True, 'Media: Hi-Fi not supported, Audio playback (AAC, WAV, MP3, and more), Video playback (MP4, 3GP, AVI, and more)': True, 'Video Recording: 4K/1080P/720P': True, 'Connectivity: 2.4 GHz/5 GHz, Bluetooth 5.4': True}"
2024-10-03T20:35:38.695Z,Vivo Y18  - 6.56'' - 6GB RAM + 128GB -(Dual Sim) - 5000mAh - Wave Aqua  2YRs,Vivo,"KSh 17,999","KSh 22,999",22%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '5 units left', 'unitsLeft': 5}","{'Colors:Mocha Brown & Wave Aqua': True, 'Ingress Protection Rating:IP54': True, 'Operating System ; Funtouch OS 14 (based on Android 14)': True, 'Processor: \xa0MediaTek Helio G85 (8-core, 12 nm, 2 × 2.0 GHz + 6 × 1.8 GHz)': True, 'RAM & ROM: 6 GB RAM, 128 GB ROM (expandable up to 1 TB)': True, 'Battery: 5000 mAh (TYP), 15W charging, Li-ion battery': True, 'Design: 163.63 × 75.58 × 8.39 mm, 185g, Composite plastic sheet back cover, Side-mounted fingerprint scanner': True, 'Display: \xa06.56-inch LCD, 1612 × 720 resolution, 60 Hz refresh rate, 83% NTSC color saturation, LED light-emitting material, Capacitive multi-touch': True, 'Network:2G GSM (850/900/1800 MHz), 3G WCDMA (B1/B5/B8), 4G FDD-LTE (B1/B3/B5/B7/B8/B20/B28), 4G TDD-LTE (B38/B40/B41), 5G NR NSA and SA not supported': True, 'Card Slot; 2 nano SIMs + 1 microSD, Dual SIM Dual Standby (DSDS)': True, 'Camera: Front 8 MP, Rear 50 MP + 2 MP, Various scene modes': True, 'Media:Hi-Fi not supported, Audio playback (AAC, WAV, M4A, MP3, and more), Video playback (MP4, 3GP, AVI, and more), Video recording (MP4), Voice recording supported': True, 'Connectivity: Wi-Fi (2.4 GHz / 5 GHz), Bluetooth 5.0, USB Type-C, GPS, OTG supported, NFC not supported in EEA and ENA (supported in other regions), FM not supported in EEA and ENA (supported in other regions)': True}"
2024-10-03T20:35:38.695Z,Vivo V40- 6.78,Vivo,"KSh 64,999","KSh 69,999",7%,0 out of 5,(No ratings available),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Dimensions: 164.16 × 74.93 × 7.58 mm': True, 'Weight: 190g (Actual weight may vary)': True, 'Material: Premium Glass': True, 'Colors: 190g': True, 'Operating System: Funtouch OS 14': True, 'Processor: Qualcomm Snapdragon® 7 Gen 3': True, 'RAM & ROM: 12 GB RAM, 256 GB ROM': True, 'Battery: 5500 mAh (TYP), 80W Fast Charging': True, 'Network: 5G + 5G Dual SIM Dual Standby': True, 'Card Slot: 2 nano SIMs': True, 'Camera:50 MP ZEISS Group Selfie Camera Rear f/1.88 (50 MP OIS),': True, 'Flash: Rear flash': True, 'Scene Modes: Various modes for both front and rear cameras': True, 'Media: Hi-Fi not supported, Audio playback (AAC, WAV, MP3, and more), Video playback (MP4, 3GP, AVI, and more)': True, 'Video Recording: 4K/1080P/720P': True, 'Connectivity: 2.4 GHz/5 GHz, Bluetooth 5.4': True}"
2024-10-03T20:35:38.695Z,Itel 1.83'' Sones Smart Watch Native Storm Water Proof (ISW-O11),Itel,"KSh 1,550","KSh 2,000",23%,4.2 out of 5,(271 verified ratings),"{'inStock': True, 'stockStatus': 'In stock', 'unitsLeft': None}","{'Voice Assistant': True, 'Phone Call via bluetooth': True, 'free your hands': True, 'no need to take out your mobile phone': True, 'Narrow Metal Bezel Design': True, 'Four menu styles': True}"
2024-10-03T20:35:38.695Z,Itel TWS BudsAce Earbuds Earpods Buds Ace ENC Bass 35 Hours- Dark Blue,Itel,KSh 931,"KSh 1,300",28%,4.7 out of 5,(17 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Reshaped Acoustic Structure for You to Hear Every Music Beat': True, 'Maximize Your Call Clarity 4-mic Environment Noise Cancellation Tech': True, 'Upgraded 88ms True Sync Connection Make Your Game Move': True, 'Sweat and Water Proof for Earbuds': True, 'Minimal, Artistic, Vibrant Design': True, '35h Super Long Battery Life': True, 'Golden Quality, Durable and Unstoppable': True, 'From Comfort to Hygiene': True, 'Pop-up Window for Faster and More Seamless Pair': True, 'Easy Control to meet Your Intuitive Needs': True, 'Universal Compatibilty': True}"
2024-10-03T20:35:38.695Z,Itel TWS BudsAce Earbuds Earpods Buds Ace ENC Bass 35 Hours- WHITE,Itel,KSh 931,"KSh 1,300",28%,4.6 out of 5,(39 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Strong Bass, Live Shows': True, 'True Wireless Earbuds': True, 'Electrifying Black, Blazing White': True, 'Masterfully Engineered and Certified by Boomplay Premium Acoustics (Exclusive Boomplay Super Bass Tuning)': True, 'Maximize Your Call Clarity (4-mic Environmental Noise Cancellation Tech)': True, '35h Superlong Battery Life': True, 'Dive into the Bass 14.2mm Large Driver': True, 'Upgraded True Sync Connection by BT 5.3 Make Your Game Move': True, 'Sweat and\xa0Waterproof\xa0for Earbuds': True}"
2024-10-03T20:35:38.695Z,Itel Kettle 3Years Warranty 100% Boiling 304 Thickened 1.7L,Itel,"KSh 1,300","KSh 2,200",41%,4.4 out of 5,(17 verified ratings),"{'inStock': True, 'stockStatus': '1 units left', 'unitsLeft': 1}","{'1.7 liter large capacity': True, 'Double-layer heat preservation and anti-scald': True, 'Stainless steel design, rust-proof and healthy': True, 'High quality thermostat, 100% boiling': True, 'Anti-dry heating, anti-leakage, double protection': True, 'MAX 2000W fast heating': True, 'Product Name：KETTLE': True, 'Model：IEK-JX002': True, 'Rated capacity：1.7L': True, 'Rated power： 2000W': True, 'Rated voltage：220-240V~': True, 'Frequency：50/60Hz': True, 'Net weight：1.0kg': True, 'Product size：213*153*244mm': True}"
2024-10-03T20:35:38.695Z,"Itel A18 5.0""",Itel,"KSh 5,800","KSh 7,000",17%,4.5 out of 5,(4 verified ratings),"{'inStock': True, 'stockStatus': '7 units left', 'unitsLeft': 7}","{'Display\xa014.48cm (5.0) HD+ IPS Waterdrop': True, 'Memory\xa0 1GB RAM + 32GB Internal storage': True, 'Battery\xa0\xa0 \xa02400mAh with SmartPower Mode': True, 'Security\xa0Face Unlock': True, 'Rear Camera\xa0\xa0 \xa02MP + VGA': True, 'Selfie Camera\xa0\xa0 \xa02MP': True, 'Operating System\xa0 \xa0Android 10 (Go Edition)': True, 'Processor\xa0\xa0 \xa01.4 GHz Quad Core Processor': True}"
2024-10-03T20:35:38.695Z,Itel S24,Itel,"KSh 14,100","KSh 16,000",12%,5 out of 5,(1 verified rating),"{'inStock': True, 'stockStatus': '17 items left', 'unitsLeft': 17}","{'Performance Parameters': True, ""Display: 90Hz 6.6'' Punch-hole HD+ Display"": True, 'Battery Capacity: 5000mAh': True, 'Charging: 18W Type-C Quick Charge': True, 'Processor: Helio G91 Ultra Power Processor': True, 'Memory: 256GB ROM+8GB RAM128GB ROM+8GB RAM128GB ROM+4GB RAM': True, 'Front Camera: 8MP': True, 'Rear Camera: 108MP': True, 'Photography Functions: 108MP Mode, Super Night Mode, Portrait Master, Movie Master, Video Beauty, Dual-view Video, Video Boost, Super Steady Video Stabilization, Slow Motion, Video Bokeh, etc.': True, 'System: itel OS 13': True, 'Weight: 192g': True, 'Thickness: 8.3mm': True}"
2024-10-03T20:35:38.695Z,"Itel A50 6.6"" 64GB+2GB RAM",Itel,"KSh 8,670","KSh 9,000",4%,4.3 out of 5,(4 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Display Size\xa0\xa0 \xa06.6 inches, 104.6 cm2 (~84.3% screen-to-body ratio)': True, 'SIM\xa0\xa0 \xa0Dual SIM': True, 'OS\xa0\xa0 \xa0Android 14 (Go edition)': True, 'Chipset\xa0\xa0 \xa0Unisoc T603': True, 'Memory:\xa0 \u200b\u200b\u200b\u200b\u200b\u200b\u200b64GB\xa0Internal storage,\xa02GB RAM': True, 'Main Camera: Single\xa08 MP': True, 'Selfie Camera:\xa0Single 5\xa0MP': True, 'USB\xa0\xa0 \xa0USB Type-C 2.0': True, 'Sensors\xa0\xa0 \xa0Fingerprint (side-mounted); unspecified sensors': True, 'Type\xa0\xa0 \xa05000 mAh, non-removable': True, 'Charging\xa0\xa0 \xa010W wired': True}"
2024-10-03T20:35:38.695Z,"Itel 5082 - 2.4"" - Tripple SIM - FM Wireless Radio - Black (1YR WRTY)",Itel,"KSh 1,970","KSh 2,500",21%,4.3 out of 5,(6 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'FM Wireless Radio': True, 'SIM: Tripple sim card': True, '2.4"" screen display': True, '1200mAh battery': True}"
2024-10-03T20:35:38.695Z,Itel 5027,Itel,"KSh 1,470","KSh 1,800",18%,4.2 out of 5,(12 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}",{}
2024-10-03T20:35:38.695Z,"Itel A18 5.0""",Itel,"KSh 5,800","KSh 7,000",17%,2 out of 5,(1 verified rating),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Display\xa014.48cm (5.0) HD+ IPS Waterdrop': True, 'Memory\xa0 1GB RAM + 32GB Internal storage': True, 'Battery\xa0\xa0 \xa02400mAh with SmartPower Mode': True, 'Security\xa0Face Unlock': True, 'Rear Camera\xa0\xa0 \xa02MP + VGA': True, 'Selfie Camera\xa0\xa0 \xa02MP': True, 'Operating System\xa0 \xa0Android 10 (Go Edition)': True, 'Processor\xa0\xa0 \xa01.4 GHz Quad Core Processor': True}"
2024-10-03T20:35:38.695Z,Itel 2160 Feature Phone - Dual SIM - Black,Itel,"KSh 1,300","KSh 1,500",13%,4.4 out of 5,(7 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Network: 2G': True, 'SIM: Triple SIM Card': True, 'Screen Size: 1.8 inches': True, 'Battery: 1,000mAh': True, 'Rear Camera: 1.3MP': True, 'RAM: 4MB': True, 'Internal Memory: 4MB': True}"
2024-10-03T20:35:38.695Z,"Itel A50 6.6"" 64GB+2GB RAM",Itel,"KSh 8,720","KSh 9,000",3%,4.8 out of 5,(4 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Display Size\xa0\xa0 \xa06.6 inches, 104.6 cm2 (~84.3% screen-to-body ratio)': True, 'SIM\xa0\xa0 \xa0Dual SIM': True, 'OS\xa0\xa0 \xa0Android 14 (Go edition)': True, 'Chipset\xa0\xa0 \xa0Unisoc T603': True, 'Memory:\xa0 \u200b\u200b\u200b\u200b\u200b\u200b\u200b64GB\xa0Internal storage,\xa02GB RAM': True, 'Main Camera: Single\xa08 MP': True, 'Selfie Camera:\xa0Single 5\xa0MP': True, 'USB\xa0\xa0 \xa0USB Type-C 2.0': True, 'Sensors\xa0\xa0 \xa0Fingerprint (side-mounted); unspecified sensors': True, 'Type\xa0\xa0 \xa05000 mAh, non-removable': True, 'Charging\xa0\xa0 \xa010W wired': True}"
2024-10-03T20:35:38.695Z,"Itel A05s 6.6""",Itel,"KSh 8,999","KSh 11,000",18%,0 out of 5,(No ratings available),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Size\xa0\xa0 \xa06.6 inches, 104.6 cm2': True, 'OS\xa0\xa0 \xa0Android 12 (Go edition)': True, 'Internal\xa0\xa0 \xa032GB 2GB RAM': True, 'MAIN CAMERA:\xa0Single\xa0\xa0 \xa08 MP': True, 'SELFIE CAMERA:\xa0Single\xa0\xa0 \xa05 MP': True, 'Sensors\xa0\xa0 \xa0Fingerprint (rear-mounted), accelerometer, compass': True, 'Type\xa0\xa0 \xa04000 mAh, non-removable': True}"
2024-10-03T20:35:38.695Z,Itel A70,Itel,"KSh 12,930","KSh 13,000",1%,3.5 out of 5,(4 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Size\xa0\xa0 \xa06.6 inches, 104.6 cm2': True, 'OS\xa0\xa0 \xa0Android 13 (Go edition)': True, 'SIM\xa0\xa0 \xa0Dual SIM': True, 'Memory: Internal\xa0\xa0 \xa0128GB 3GB RAM': True, 'MAIN CAMERA:\xa0Single\xa0\xa0 \xa013 MP,\xa00.08 MP (auxiliary lens)': True, 'SELFIE CAMERA :\xa0Single\xa0\xa0 8 MP': True, 'Sensors\xa0\xa0 \xa0Fingerprint (side-mounted); unspecified sensors': True, 'Type\xa0\xa0 \xa05000 mAh, non-removable': True}"
2024-10-03T20:35:38.695Z,"Itel S23+ 6.78""",Itel,"KSh 21,170","KSh 23,000",8%,5 out of 5,(2 verified ratings),"{'inStock': True, 'stockStatus': '5 units left', 'unitsLeft': 5}","{'Size\xa0\xa0\xa0 6.78 inches, 111.0 cm2': True, 'OS\xa0\xa0 \xa0Android 13, itel OS 13': True, 'Memory: Internal\xa0128GB 4GB RAM': True, 'MAIN CAMERA:\xa0Single\xa0\xa0 \xa050 MP, f/1.6, (wide), AF,\xa00.08 MP (auxiliary lens)': True, 'SELFIE CAMERA:\xa0Single\xa0\xa0 \xa032 MP, f/2.0': True, 'Sensors\xa0\xa0 \xa0Fingerprint (under display, optical), accelerometer, gyro, proximity, compass': True, 'Type\xa0\xa0 \xa05000 mAh, non-removable': True}"
2024-10-03T20:35:38.695Z,"Itel A18 5.0""",Itel,"KSh 5,800","KSh 7,000",17%,0 out of 5,(No ratings available),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Display\xa014.48cm (5.0) HD+ IPS Waterdrop': True, 'Memory\xa0 1GB RAM + 32GB Internal storage': True, 'Battery\xa0\xa0 \xa02400mAh with SmartPower Mode': True, 'Security\xa0Face Unlock': True, 'Rear Camera\xa0\xa0 \xa02MP + VGA': True, 'Selfie Camera\xa0\xa0 \xa02MP': True, 'Operating System\xa0 \xa0Android 10 (Go Edition)': True, 'Processor\xa0\xa0 \xa01.4 GHz Quad Core Processor': True}"
2024-10-03T20:35:38.695Z,"Itel S23+ 6.78""",Itel,"KSh 21,170","KSh 23,000",8%,2 out of 5,(1 verified rating),"{'inStock': True, 'stockStatus': '7 units left', 'unitsLeft': 7}","{'Size\xa0\xa0\xa0 6.78 inches, 111.0 cm2': True, 'OS\xa0\xa0 \xa0Android 13, itel OS 13': True, 'Memory: Internal\xa0128GB 4GB RAM': True, 'MAIN CAMERA:\xa0Single\xa0\xa0 \xa050 MP, f/1.6, (wide), AF,\xa00.08 MP (auxiliary lens)': True, 'SELFIE CAMERA:\xa0Single\xa0\xa0 \xa032 MP, f/2.0': True, 'Sensors\xa0\xa0 \xa0Fingerprint (under display, optical), accelerometer, gyro, proximity, compass': True, 'Type\xa0\xa0 \xa05000 mAh, non-removable': True}"
2024-10-03T20:35:38.695Z,Itel 1.83'' Sones Smart Watch Native Storm Water Proof (ISW-O11),Itel,"KSh 1,445","KSh 2,000",28%,0 out of 5,(No ratings available),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Voice Assistant': True, 'Phone Call via bluetooth': True, 'free your hands': True, 'no need to take out your mobile phone': True, 'Narrow Metal Bezel Design': True, 'Four menu styles': True}"
2024-10-03T20:35:38.695Z,Itel S24,Itel,"KSh 14,100","KSh 16,000",12%,3 out of 5,(2 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Performance Parameters': True, ""Display: 90Hz 6.6'' Punch-hole HD+ Display"": True, 'Battery Capacity: 5000mAh': True, 'Charging: 18W Type-C Quick Charge': True, 'Processor: Helio G91 Ultra Power Processor': True, 'Memory: 256GB ROM+8GB RAM128GB ROM+8GB RAM128GB ROM+4GB RAM': True, 'Front Camera: 8MP': True, 'Rear Camera: 108MP': True, 'Photography Functions: 108MP Mode, Super Night Mode, Portrait Master, Movie Master, Video Beauty, Dual-view Video, Video Boost, Super Steady Video Stabilization, Slow Motion, Video Bokeh, etc.': True, 'System: itel OS 13': True, 'Weight: 192g': True, 'Thickness: 8.3mm': True}"
2024-10-03T20:35:38.695Z,Itel TWS BUDSNEO Noise Cancellation Earbuds Earpods  Buds,Itel,"KSh 1,025","KSh 1,800",43%,3.8 out of 5,(4 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Reshaped Acoustic Structure for You to Hear Every Music Beat': True, 'Maximize Your Call Clarity 4-mic Environment Noise Cancellation Tech': True, 'Upgraded 88ms True Sync Connection Make Your Game Move': True, 'Sweat and Water Proof for Earbuds': True, 'Minimal, Artistic, Vibrant Design': True, '18h Super Long Battery Life': True, 'Golden Quality, Durable and Unstoppable': True, 'From Comfort to Hygiene': True, 'Pop-up Window for Faster and More Seamless Pair': True, 'Easy Control to meet Your Intuitive Needs': True, 'Universal Compatibility': True}"
